Name,Url,Season,Missed_days
Manu Trigueros,https://www.transfermarkt.com/manu-trigueros/profil/spieler/188854,13/14,7
Manu Vallejo,https://www.transfermarkt.com/manu-vallejo/profil/spieler/527350,19/20,93
Manuel Akanji,https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,21/22,78
Manuel Akanji,https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,20/21,46
Manuel Akanji,https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,19/20,0
Manuel Akanji,https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,18/19,103
Manuel Akanji,https://www.transfermarkt.com/manuel-akanji/profil/spieler/284730,15/16,138
Manuel De Luca,https://www.transfermarkt.com/manuel-de-luca/profil/spieler/375816,22/23,243
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,22/23,136
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,20/21,0
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,18/19,126
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,17/18,133
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,16/17,60
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,15/16,26
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,13/14,30
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,12/13,101
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,10/11,177
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,09/10,120
Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,08/09,218
Manuel Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,20/21,11
Manuel Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,19/20,57
Manuel Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,18/19,213
Manuel Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,17/18,78
Manuel Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,16/17,40
Manuel Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,15/16,65
Manuel Lazzari,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401,22/23,42
Manuel Lazzari,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401,21/22,64
Manuel Lazzari,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401,20/21,43
Manuel Lazzari,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401,19/20,5
Manuel Lazzari,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401,18/19,24
Manuel Lazzari,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401,17/18,17
Manuel Locatelli,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,22/23,23
Manuel Locatelli,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,21/22,46
Manuel Locatelli,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,20/21,24
Manuel Locatelli,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,16/17,4
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,22/23,216
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,21/22,56
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,18/19,63
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,17/18,250
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,16/17,35
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,15/16,13
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,14/15,18
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,13/14,8
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,12/13,8
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,08/09,47
Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,07/08,4
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,21/22,18
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,20/21,50
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,19/20,68
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,17/18,45
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,14/15,43
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,13/14,0
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,12/13,61
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,11/12,39
Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,08/09,11
Marcos André,https://www.transfermarkt.com/marcos-andre/profil/spieler/481084,20/21,100
Marcos André,https://www.transfermarkt.com/marcos-andre/profil/spieler/481084,17/18,25
Marash Kumbulla,https://www.transfermarkt.com/marash-kumbulla/profil/spieler/371371,22/23,38
Marash Kumbulla,https://www.transfermarkt.com/marash-kumbulla/profil/spieler/371371,21/22,6
Marash Kumbulla,https://www.transfermarkt.com/marash-kumbulla/profil/spieler/371371,20/21,66
Marash Kumbulla,https://www.transfermarkt.com/marash-kumbulla/profil/spieler/371371,19/20,32
Marc Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560,19/20,0
Marc Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560,18/19,71
Marc Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560,13/14,10
Marc Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560,12/13,131
Marc Cucurella,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,22/23,39
Marc Cucurella,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,17/18,13
Marc Cucurella,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,15/16,75
Marc Guéhi,https://www.transfermarkt.com/marc-guehi/profil/spieler/392757,20/21,11
Marc Roca,https://www.transfermarkt.com/marc-roca/profil/spieler/336869,21/22,21
Marc Roca,https://www.transfermarkt.com/marc-roca/profil/spieler/336869,20/21,26
Marc Roca,https://www.transfermarkt.com/marc-roca/profil/spieler/336869,18/19,5
Marc Roca,https://www.transfermarkt.com/marc-roca/profil/spieler/336869,17/18,8
Marc Roca,https://www.transfermarkt.com/marc-roca/profil/spieler/336869,16/17,34
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,22/23,6
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,21/22,4
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,20/21,107
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,19/20,12
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,18/19,35
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,17/18,6
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,16/17,20
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,15/16,12
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,14/15,25
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,13/14,5
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,11/12,11
Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,10/11,43
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,22/23,11
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,21/22,40
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,20/21,29
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,19/20,69
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,18/19,77
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,17/18,104
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,16/17,173
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,15/16,0
Marc Oliver Kempf,https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,14/15,81
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,22/23,27
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,21/22,195
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,20/21,44
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,19/20,54
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,18/19,17
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,17/18,40
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,15/16,11
Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,14/15,86
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,22/23,45
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,21/22,32
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,20/21,31
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,19/20,0
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,18/19,20
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,17/18,80
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,16/17,56
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,13/14,60
Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,12/13,16
Marcel Wenig,https://www.transfermarkt.com/marcel-wenig/profil/spieler/654872,22/23,78
Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,22/23,80
Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,21/22,23
Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,20/21,18
Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,19/20,14
Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,18/19,34
Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,17/18,23
Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,16/17,31
Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,13/14,72
Marcin Bulka,https://www.transfermarkt.com/marcin-bulka/profil/spieler/465955,22/23,121
Marcin Bulka,https://www.transfermarkt.com/marcin-bulka/profil/spieler/465955,20/21,52
Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,22/23,162
Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,21/22,19
Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,20/21,25
Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,19/20,205
Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,18/19,8
Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,17/18,47
Marcin Kaminski,https://www.transfermarkt.com/marcin-kaminski/profil/spieler/129358,13/14,22
Marco Asensio,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,21/22,51
Marco Asensio,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,20/21,38
Marco Asensio,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,19/20,232
Marco Asensio,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,18/19,42
Marco Asensio,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,17/18,18
Marco Asensio,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,14/15,0
Marco Benassi,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040,22/23,29
Marco Benassi,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040,21/22,19
Marco Benassi,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040,20/21,272
Marco Benassi,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040,19/20,12
Marco Benassi,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040,16/17,20
Marco Benassi,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040,15/16,18
Marco Benassi,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040,14/15,34
Marco Bertini,https://www.transfermarkt.com/marco-bertini/profil/spieler/613539,22/23,39
Marco Bizot,https://www.transfermarkt.com/marco-bizot/profil/spieler/124884,16/17,86
Marco Carnesecchi,https://www.transfermarkt.com/marco-carnesecchi/profil/spieler/459763,21/22,21
Marco Carnesecchi,https://www.transfermarkt.com/marco-carnesecchi/profil/spieler/459763,20/21,26
Marco Carnesecchi,https://www.transfermarkt.com/marco-carnesecchi/profil/spieler/459763,16/17,38
Marco D'Alessandro,https://www.transfermarkt.com/marco-dalessandro/profil/spieler/99232,22/23,41
Marco D'Alessandro,https://www.transfermarkt.com/marco-dalessandro/profil/spieler/99232,19/20,149
Marco D'Alessandro,https://www.transfermarkt.com/marco-dalessandro/profil/spieler/99232,18/19,47
Marco D'Alessandro,https://www.transfermarkt.com/marco-dalessandro/profil/spieler/99232,17/18,117
Marco D'Alessandro,https://www.transfermarkt.com/marco-dalessandro/profil/spieler/99232,16/17,7
Marco D'Alessandro,https://www.transfermarkt.com/marco-dalessandro/profil/spieler/99232,10/11,10
Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,22/23,18
Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,21/22,71
Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,20/21,33
Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,17/18,19
Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,16/17,8
Marco Pasalic,https://www.transfermarkt.com/marco-pasalic/profil/spieler/395928,22/23,10
Marco Pasalic,https://www.transfermarkt.com/marco-pasalic/profil/spieler/395928,21/22,231
Marco Pasalic,https://www.transfermarkt.com/marco-pasalic/profil/spieler/395928,20/21,15
Marco Pasalic,https://www.transfermarkt.com/marco-pasalic/profil/spieler/395928,17/18,14
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,22/23,116
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,21/22,54
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,20/21,40
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,19/20,163
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,18/19,45
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,17/18,200
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,16/17,154
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,15/16,64
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,14/15,117
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,13/14,40
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,12/13,21
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,11/12,33
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,10/11,21
Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,09/10,4
Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,22/23,16
Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,21/22,16
Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,20/21,15
Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,19/20,19
Marco Richter,https://www.transfermarkt.com/marco-richter/profil/spieler/279009,17/18,22
Marco Silvestri,https://www.transfermarkt.com/marco-silvestri/profil/spieler/85528,21/22,24
Marco Sportiello,https://www.transfermarkt.com/marco-sportiello/profil/spieler/199976,22/23,5
Marco Sportiello,https://www.transfermarkt.com/marco-sportiello/profil/spieler/199976,21/22,8
Marco Sportiello,https://www.transfermarkt.com/marco-sportiello/profil/spieler/199976,19/20,15
Marco Sportiello,https://www.transfermarkt.com/marco-sportiello/profil/spieler/199976,16/17,8
Marco Sportiello,https://www.transfermarkt.com/marco-sportiello/profil/spieler/199976,15/16,5
Marco Sportiello,https://www.transfermarkt.com/marco-sportiello/profil/spieler/199976,13/14,3
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,22/23,46
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,21/22,58
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,20/21,125
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,19/20,33
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,18/19,20
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,17/18,86
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,16/17,34
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,15/16,161
Marco Verratti,https://www.transfermarkt.com/marco-verratti/profil/spieler/102558,14/15,4
Marcos Acuña,https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410,21/22,31
Marcos Acuña,https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410,20/21,31
Marcos Acuña,https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410,19/20,12
Marcos Acuña,https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410,18/19,9
Marcos Acuña,https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410,17/18,24
Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,21/22,12
Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,19/20,29
Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,18/19,30
Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,15/16,20
Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,11/12,194
Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515,09/10,46
Marcos Antônio,https://www.transfermarkt.com/marcos-antonio/profil/spieler/468301,22/23,12
Marcos Llorente,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,21/22,75
Marcos Llorente,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,18/19,61
Marcos Llorente,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,17/18,4
Marcos Senesi,https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781,21/22,39
Marcos Senesi,https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781,20/21,5
Marcos Senesi,https://www.transfermarkt.com/marcos-senesi/profil/spieler/469781,19/20,11
Marcus Coco,https://www.transfermarkt.com/marcus-coco/profil/spieler/353365,21/22,33
Marcus Coco,https://www.transfermarkt.com/marcus-coco/profil/spieler/353365,19/20,204
Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,22/23,40
Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,20/21,41
Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,19/20,22
Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,18/19,3
Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,15/16,71
Marcus Rashford,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,22/23,41
Marcus Rashford,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,21/22,87
Marcus Rashford,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,20/21,13
Marcus Rashford,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,19/20,151
Marcus Rashford,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,18/19,9
Marcus Tavernier,https://www.transfermarkt.com/marcus-tavernier/profil/spieler/399434,22/23,155
Marcus Thuram,https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,22/23,41
Marcus Thuram,https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,21/22,99
Marcus Thuram,https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,20/21,36
Marcus Thuram,https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,19/20,4
Marcão,https://www.transfermarkt.com/marcao/profil/spieler/439022,22/23,211
Marcão,https://www.transfermarkt.com/marcao/profil/spieler/439022,21/22,21
Marcão,https://www.transfermarkt.com/marcao/profil/spieler/439022,20/21,8
Marcão,https://www.transfermarkt.com/marcao/profil/spieler/439022,19/20,14
Marcão,https://www.transfermarkt.com/marcao/profil/spieler/439022,18/19,6
Marek Rodak,https://www.transfermarkt.com/marek-rodak/profil/spieler/186901,21/22,3
Marek Rodak,https://www.transfermarkt.com/marek-rodak/profil/spieler/186901,20/21,54
Mariano Díaz,https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,21/22,114
Mariano Díaz,https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,20/21,95
Mariano Díaz,https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,19/20,79
Mariano Díaz,https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,18/19,77
Mariano Díaz,https://www.transfermarkt.com/mariano-diaz/profil/spieler/225020,17/18,19
Marin Jakolis,https://www.transfermarkt.com/marin-jakolis/profil/spieler/261963,17/18,61
Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,22/23,134
Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,20/21,66
Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,19/20,58
Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,18/19,109
Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,17/18,129
Mario Gila,https://www.transfermarkt.com/mario-gila/profil/spieler/618341,22/23,32
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,22/23,10
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,21/22,42
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,20/21,89
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,19/20,16
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,18/19,36
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,17/18,72
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,16/17,145
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,15/16,147
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,14/15,1
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,13/14,30
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,12/13,58
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,11/12,86
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,10/11,8
Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,09/10,19
Mario Hermoso,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,21/22,20
Mario Hermoso,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,20/21,23
Mario Hermoso,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,19/20,11
Mario Hermoso,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,18/19,43
Mario Hermoso,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,17/18,4
Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,21/22,16
Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,20/21,57
Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,19/20,62
Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,18/19,131
Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,17/18,25
Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,16/17,32
Mario Lemina,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,15/16,59
Mario Pasalic,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,22/23,36
Mario Pasalic,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,21/22,13
Mario Pasalic,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,20/21,68
Mario Pasalic,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,15/16,110
Mario Suárez,https://www.transfermarkt.com/mario-suarez/profil/spieler/37337,16/17,16
Mario Suárez,https://www.transfermarkt.com/mario-suarez/profil/spieler/37337,13/14,98
Mario Suárez,https://www.transfermarkt.com/mario-suarez/profil/spieler/37337,10/11,11
Marius Bülter,https://www.transfermarkt.com/marius-bulter/profil/spieler/116088,21/22,15
Marius Bülter,https://www.transfermarkt.com/marius-bulter/profil/spieler/116088,20/21,18
Marius Bülter,https://www.transfermarkt.com/marius-bulter/profil/spieler/116088,18/19,8
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,22/23,83
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,21/22,32
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,19/20,58
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,18/19,45
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,17/18,42
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,16/17,49
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,15/16,63
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,14/15,1
Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,13/14,16
Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,21/22,11
Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,20/21,191
Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,19/20,51
Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,18/19,35
Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,17/18,22
