Name,Url,Season,Missed_days,Missed_ankle,Missed_back,Missed_bone,Missed_foot,Missed_knee,Missed_muscle
Youssef Maleh,https://www.transfermarkt.com/youssef-maleh/profil/spieler/324377,21/22,9,0,9,0,0,0,0
Youssef Maleh,https://www.transfermarkt.com/youssef-maleh/profil/spieler/324377,18/19,104,0,0,0,0,84,0
Youssouf Fofana,https://www.transfermarkt.com/youssouf-fofana/profil/spieler/569598,21/22,14,0,0,0,0,0,0
Youssouf Fofana,https://www.transfermarkt.com/youssouf-fofana/profil/spieler/569598,19/20,53,53,0,0,0,0,0
Youssouf Koné,https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,22/23,108,80,0,0,0,0,0
Youssouf Koné,https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,21/22,19,0,0,0,0,0,19
Youssouf Koné,https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,20/21,14,0,0,0,0,0,0
Youssouf Koné,https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,19/20,93,93,0,0,0,0,0
Youssouf Koné,https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,17/18,159,0,0,0,0,159,0
Youssouf Ndayishimiye,https://www.transfermarkt.com/youssouf-ndayishimiye/profil/spieler/674612,22/23,22,0,0,0,0,22,0
Youssouf Ndayishimiye,https://www.transfermarkt.com/youssouf-ndayishimiye/profil/spieler/674612,21/22,77,0,0,0,0,0,0
Youssouf Ndayishimiye,https://www.transfermarkt.com/youssouf-ndayishimiye/profil/spieler/674612,20/21,20,0,0,0,0,8,0
Youssouf Sabaly,https://www.transfermarkt.com/youssouf-sabaly/profil/spieler/135492,21/22,71,0,0,0,0,0,71
Youssouf Sabaly,https://www.transfermarkt.com/youssouf-sabaly/profil/spieler/135492,19/20,104,0,0,0,0,104,0
Youssouf Sabaly,https://www.transfermarkt.com/youssouf-sabaly/profil/spieler/135492,17/18,25,0,0,0,0,0,25
Youssoufa Moukoko,https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720,22/23,51,0,0,0,0,47,0
Youssoufa Moukoko,https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720,21/22,108,0,0,0,0,0,93
Youssoufa Moukoko,https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720,20/21,89,0,0,0,0,89,0
Youssoufa Moukoko,https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720,18/19,4,0,0,0,0,0,0
Youssoufa Moukoko,https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720,17/18,5,0,0,0,0,0,0
Yuito Suzuki,https://www.transfermarkt.com/yuito-suzuki/profil/spieler/668606,22/23,11,0,0,0,0,0,11
Yunis Abdelhamid,https://www.transfermarkt.com/yunis-abdelhamid/profil/spieler/199704,20/21,24,0,0,0,0,0,15
Yunus Musah,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991,21/22,12,12,0,0,0,0,0
Yuri Berchiche,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812,22/23,58,0,0,0,0,0,0
Yuri Berchiche,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812,21/22,27,0,0,0,0,0,0
Yuri Berchiche,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812,20/21,86,0,0,0,0,0,26
Yuri Berchiche,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812,19/20,5,0,0,0,0,0,0
Yuri Berchiche,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812,16/17,22,0,0,0,0,0,22
Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,22/23,54,0,0,0,0,0,49
Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,21/22,53,0,0,0,0,0,47
Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,20/21,29,0,0,0,0,0,25
Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,19/20,38,17,4,0,0,0,12
Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,18/19,29,0,5,0,0,0,12
Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,17/18,8,0,8,0,0,0,5
Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,16/17,43,0,0,0,0,0,43
Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,14/15,11,0,0,0,0,0,11
Yusuf Yazici,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,22/23,58,0,0,0,0,19,24
Yusuf Yazici,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,21/22,35,0,30,0,0,0,0
Yusuf Yazici,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,20/21,26,0,0,0,6,0,0
Yusuf Yazici,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,19/20,129,0,0,0,0,129,0
Yusuf Yazici,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,18/19,15,0,0,0,0,0,15
Yusuf Yazici,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,17/18,5,0,0,0,0,0,0
Yvandro Borges Sanches,https://www.transfermarkt.com/yvandro-borges-sanches/profil/spieler/586659,22/23,54,25,0,0,0,0,8
Yvandro Borges Sanches,https://www.transfermarkt.com/yvandro-borges-sanches/profil/spieler/586659,20/21,96,0,96,0,0,0,0
Yves Bissouma,https://www.transfermarkt.com/yves-bissouma/profil/spieler/410425,22/23,81,81,0,0,0,0,0
Yves Bissouma,https://www.transfermarkt.com/yves-bissouma/profil/spieler/410425,21/22,26,0,0,0,0,26,0
Yves Bissouma,https://www.transfermarkt.com/yves-bissouma/profil/spieler/410425,18/19,31,0,23,0,0,0,0
Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/profil/spieler/147051,22/23,155,0,0,0,0,155,0
Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/profil/spieler/147051,21/22,13,0,0,0,0,0,0
Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/profil/spieler/147051,18/19,37,0,0,0,0,37,0
Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/profil/spieler/147051,17/18,4,0,4,0,0,0,0
Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/profil/spieler/147051,14/15,0,0,0,0,0,0,0
Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/profil/spieler/147051,13/14,5,0,0,0,0,0,0
Mert Cetin,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498,22/23,43,34,0,0,0,0,0
Mert Cetin,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498,21/22,47,0,0,0,0,27,0
Mert Cetin,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498,20/21,72,10,0,0,0,0,62
Mert Cetin,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498,19/20,32,0,0,0,0,0,0
Mert Cetin,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498,18/19,23,0,0,0,0,0,0
Zakaria Aboukhlal,https://www.transfermarkt.com/zakaria-aboukhlal/profil/spieler/393238,20/21,8,0,0,0,0,0,0
Zeki Celik,https://www.transfermarkt.com/zeki-celik/profil/spieler/251075,22/23,33,0,0,0,0,24,9
Zeki Celik,https://www.transfermarkt.com/zeki-celik/profil/spieler/251075,20/21,48,33,0,0,0,0,0
Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,22/23,25,0,0,0,0,0,0
Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,21/22,50,0,0,0,0,0,29
Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,20/21,27,0,0,0,0,0,0
Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,18/19,4,0,0,0,0,0,0
Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,17/18,179,126,0,0,0,0,0
Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,16/17,53,53,0,0,0,0,0
Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,14/15,18,0,0,0,0,0,18
Zouhair Feddal,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,12/13,36,0,0,0,0,0,0
Álex Berenguer,https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425,21/22,10,0,0,0,0,0,0
Álex Berenguer,https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425,19/20,10,10,0,0,0,0,0
Álex Berenguer,https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425,17/18,14,0,0,0,0,6,8
Álex Berenguer,https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425,16/17,71,0,0,0,0,0,58
Álex Collado,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,22/23,87,0,0,0,0,0,87
Álex Collado,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,20/21,57,0,0,0,0,0,57
Álex Collado,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,19/20,0,0,0,0,0,0,0
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,21/22,16,0,0,0,0,0,16
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,20/21,12,0,0,0,0,0,0
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,19/20,8,0,0,0,0,0,8
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,18/19,8,0,0,0,0,0,0
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,16/17,9,0,0,0,0,0,0
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,15/16,15,0,0,0,0,0,15
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,14/15,11,0,0,0,0,0,0
Álex Remiro,https://www.transfermarkt.com/alex-remiro/profil/spieler/212862,18/19,31,31,0,0,0,0,0
Álex Remiro,https://www.transfermarkt.com/alex-remiro/profil/spieler/212862,16/17,8,0,0,0,0,0,0
Álvaro García,https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,17/18,29,0,0,0,0,0,29
Álvaro García,https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,13/14,84,0,84,0,0,0,0
Álvaro Giménez,https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935,21/22,15,0,0,0,0,0,0
Álvaro Giménez,https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935,13/14,183,0,0,0,0,183,0
Álvaro Giménez,https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935,11/12,53,0,0,0,53,0,0
Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,21/22,25,0,0,0,0,0,25
Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,20/21,11,0,0,0,0,0,7
Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,19/20,36,0,0,0,0,25,11
Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,18/19,28,0,0,0,0,16,12
Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,17/18,41,0,22,0,0,0,19
Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,16/17,20,19,0,0,0,0,0
Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,15/16,37,0,0,0,0,0,18
Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,14/15,29,0,0,0,0,29,0
Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,20/21,14,0,0,0,0,0,0
Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,17/18,33,0,0,0,0,0,0
Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,14/15,76,0,0,0,69,7,0
Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,12/13,18,0,0,0,0,0,18
Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,11/12,46,0,0,0,0,0,26
Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,09/10,5,0,0,0,0,0,0
Álvaro Odriozola,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,22/23,13,0,0,0,0,0,13
Álvaro Odriozola,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,21/22,45,0,0,0,0,27,18
Álvaro Odriozola,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,20/21,107,0,0,0,0,0,85
Álvaro Odriozola,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,18/19,64,0,0,53,0,0,5
Álvaro Odriozola,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,17/18,17,0,0,0,0,0,17
Álvaro Odriozola,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,16/17,15,0,0,0,0,0,15
Ángel Correa,https://www.transfermarkt.com/angel-correa/profil/spieler/266807,21/22,6,0,0,0,6,0,0
Ángel Correa,https://www.transfermarkt.com/angel-correa/profil/spieler/266807,20/21,11,0,0,0,0,0,0
Ángel Correa,https://www.transfermarkt.com/angel-correa/profil/spieler/266807,15/16,4,0,0,0,0,0,0
Ángel Correa,https://www.transfermarkt.com/angel-correa/profil/spieler/266807,13/14,0,0,0,0,0,0,0
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,22/23,70,8,0,0,0,0,62
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,21/22,14,0,0,0,0,0,0
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,20/21,33,0,0,0,0,0,25
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,18/19,36,0,0,0,0,0,36
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,17/18,23,0,0,0,0,0,23
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,16/17,31,0,0,0,0,0,31
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,15/16,17,0,0,0,0,0,17
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,14/15,19,0,0,0,0,0,11
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,13/14,12,0,0,0,0,0,8
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,12/13,12,0,0,0,0,0,12
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,11/12,47,0,0,0,0,0,47
Ángel Di María,https://www.transfermarkt.com/angel-di-maria/profil/spieler/45320,08/09,26,0,0,0,0,0,26
Ángel Rodríguez,https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,22/23,18,0,0,0,0,0,18
Ángel Rodríguez,https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,21/22,43,0,0,0,0,0,35
Ángel Rodríguez,https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,15/16,12,0,0,0,0,0,12
Ángel Rodríguez,https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,11/12,27,0,0,0,0,0,0
Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,22/23,71,0,0,0,0,37,34
Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,21/22,24,0,0,0,0,0,24
Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,20/21,97,0,0,0,0,0,83
Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,19/20,93,0,0,0,93,0,0
Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,18/19,16,0,0,0,0,0,16
Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,17/18,5,0,0,0,0,0,5
Caglar Söyüncü,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,16/17,16,0,0,0,8,0,0
Éder Militão,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,22/23,18,0,0,0,0,0,18
Éder Militão,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,21/22,5,0,0,0,0,0,0
Éder Militão,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,20/21,74,0,0,0,0,0,0
Éder Militão,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,17/18,6,0,0,0,0,0,6
Éder Balanta,https://www.transfermarkt.com/eder-balanta/profil/spieler/265127,22/23,0,0,0,0,0,0,0
Éder Balanta,https://www.transfermarkt.com/eder-balanta/profil/spieler/265127,20/21,24,0,0,0,0,0,24
Éder Balanta,https://www.transfermarkt.com/eder-balanta/profil/spieler/265127,19/20,26,0,0,0,0,0,26
Éder Balanta,https://www.transfermarkt.com/eder-balanta/profil/spieler/265127,18/19,98,0,0,0,0,0,43
Éder Balanta,https://www.transfermarkt.com/eder-balanta/profil/spieler/265127,17/18,90,0,0,0,0,0,90
Éder Balanta,https://www.transfermarkt.com/eder-balanta/profil/spieler/265127,16/17,41,0,0,0,0,0,0
Éder Balanta,https://www.transfermarkt.com/eder-balanta/profil/spieler/265127,15/16,36,0,0,0,0,0,36
Éderson,https://www.transfermarkt.com/ederson/profil/spieler/607854,22/23,17,0,0,0,0,0,17
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,21/22,125,0,0,0,0,0,0
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,20/21,54,0,0,0,0,0,54
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,19/20,80,0,0,0,0,0,80
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,18/19,122,0,0,0,0,0,36
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,16/17,230,0,230,0,0,0,0
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,14/15,25,0,0,0,0,0,25
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,13/14,153,0,153,0,0,0,0
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,12/13,15,15,0,0,0,0,0
Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,11/12,18,18,0,0,0,0,0
Étienne Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,22/23,51,0,0,0,0,0,0
Étienne Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,20/21,18,0,0,0,0,0,18
Étienne Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,19/20,42,0,42,0,0,0,0
Étienne Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,18/19,14,0,0,0,0,0,14
Étienne Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,13/14,83,28,0,0,0,0,0
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,21/22,34,0,0,0,0,0,0
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,19/20,22,0,0,0,22,0,0
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,15/16,44,0,0,0,0,0,44
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,14/15,41,0,0,0,0,0,0
Óliver Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,13/14,29,0,0,0,0,0,0
Óscar Mingueza,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,22/23,78,0,0,0,0,0,78
Óscar Mingueza,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,21/22,22,0,0,0,0,0,14
Óscar Mingueza,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,20/21,15,0,0,0,0,0,15
Óscar Plano,https://www.transfermarkt.com/oscar-plano/profil/spieler/221309,21/22,69,0,0,0,0,0,69
Óscar Plano,https://www.transfermarkt.com/oscar-plano/profil/spieler/221309,18/19,27,0,0,0,0,0,0
Óscar Plano,https://www.transfermarkt.com/oscar-plano/profil/spieler/221309,17/18,14,0,0,0,0,0,14
Óscar Rodríguez,https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884,20/21,22,0,0,0,0,0,22
Óscar Rodríguez,https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884,19/20,11,0,0,0,0,0,11
Óscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,18/19,11,0,0,0,0,0,11
Óscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,17/18,25,0,0,0,0,0,25
Óscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,16/17,39,0,0,0,0,0,7
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,21/22,48,9,0,0,6,0,25
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,20/21,16,0,0,0,0,0,0
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,19/20,215,32,0,0,0,0,183
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,18/19,8,0,0,0,0,0,8
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,17/18,137,93,5,0,7,0,0
Óscar de Marcos,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718,16/17,100,6,0,0,68,0,26
